# Fiwo Root Dictionary — 1493 entries
# GENERATED from Canon/lexicon.json by Tools/build.py — do not edit by hand
#
# One entry per line, pipe-delimited, grouped by part of speech:
#   word | tier | English key | definition
#
# The English in column 3 is a LOOKUP KEY, not a translation. Fiwo roots do not map
# one-to-one onto English words — the definition in column 4 is the actual meaning, and it is often
# narrower, wider, or differently cut than the English key suggests.
# Read the definition before using a word. If no definition covers the concept you
# want, say so and build a Rule 36 compound; never stretch a key to fit.

=== Grammar — 88 entries ===
-a | tier 0 · grammar core | Biological Noun Derivation | Derives a biological noun, such as a living organism, plant, animal, or body part.
noqsa | tier 1 · core | Man / Adult Male / Guy | This identifies a fully grown male human being.
nosana | tier 1 · core | Woman / Adult Female | This identifies a fully grown female human being.
nupa | tier 2 · extended | Parent. | This refers to a father or mother, or a person or animal that produces offspring.
nyta | tier 1 · core | Nose. | This identifies the part projecting above the mouth on the face of a person or animal, used for smelling.
obta | tier 3 · long tail | Ant | A small, colonial social insect of the family Formicidae.
oqawa | tier 3 · long tail | Spore | A single reproductive unit of fungi, ferns, and mosses.
otma | tier 2 · extended | Disease / Sickness | This word identifies a physical, biological disorder, infection, or abnormal condition that actively disrupts the physiological function and tissue of a living organism.
ovpa | tier 1 · core | Neck | The part of the body that connects the head to the torso.
paja | tier 2 · extended | Uncle | A male biological relative who is the brother of one's parent.
peba | tier 1 · core | Father | This refers to the male parent of a biological offspring.
pixra | tier 1 · core | Tooth. | This identifies each of the hard, white structures in the mouth used for biting and chewing.
plurata | tier 3 · long tail | Berry | Any small, round, juicy fruit without a stone, growing on bushes or vines; the general term of which grapa (grape) is one kind.
poka | tier 1 · core | Hair. | This refers to the fine thread-like strands growing from the skin of humans, mammals, and some other animals.
ponxa | tier 3 · long tail | Virus | This word identifies an infective biological agent—typically consisting of nucleic acid within a protein coat—that is only able to multiply within the living cells of a host.
praza | tier 3 · long tail | Kelp | A large brown seaweed that grows in underwater forests.
pujypa | tier 3 · long tail | Heel. | The rounded back part of the foot, below the ankle.
puxa | tier 3 · long tail | Pig / Swine | This refers to a stout-bodied, omnivorous domesticated mammal with sparse bristly hair, kept primarily as livestock.
pydra | tier 3 · long tail | Jungle tree. | A tall tropical tree native to dense rainforest regions.
pyha | tier 3 · long tail | Knee | The joint between the thigh and the lower leg in humans and other vertebrates.
reza | tier 2 · extended | President / Leader / Boss | A person who holds the highest executive, administrative, or directing position within an organized group, government, or system.
rinkawa | tier 3 · long tail | Skull | The bony framework of the head that encloses and protects the brain; the connected head-bones of meka forming the structure of meota.
ruava | tier 3 · long tail | Dandelion | A common wildflower with a yellow head that turns into a round puff of wind-borne seeds.
saqa | tier 2 · extended | Sibling | A gender-neutral biological relative who shares one or both parents with another individual.
saza | tier 1 · core | Sister | This refers to a female sibling who shares one or both parents with another individual.
sifa | tier 2 · extended | Wife | This refers to a female spouse within a marital partnership.
skezafa | tier 3 · long tail | Pufferfish | A fish that inflates its spiny body into a ball when threatened; many kinds are poisonous.
smibra | tier 3 · long tail | Bat. | A flying nocturnal mammal with wings formed from a membrane stretched between its limbs.
snaha | tier 3 · long tail | Deer. | A slender, antlered wild mammal known for speed and grace.
somada | tier 3 · long tail | Dolphin | An intelligent marine mammal with a streamlined body and a beak-like snout.
soxa | tier 1 · core | Body. | This refers to the physical structure of a person or an animal, comprising the material substance.
splaka | tier 3 · long tail | Cheek. | The soft fleshy side of the face, between the eye and the jaw.
spujuba | tier 3 · long tail | Squid | A soft-bodied marine animal with eight arms and two long tentacles, able to squirt ink.
suglasa | tier 3 · long tail | Zombie | A dead body reanimated into mindless motion; the walking dead of folklore.
syca | tier 3 · long tail | Seed. | This refers to the unit of reproduction of a flowering plant capable of developing into another such plant.
taqa | tier 1 · core | Brother | This refers to a male sibling who shares one or both parents with another individual.
tefama | tier 3 · long tail | Hip. | The joint and surrounding area where the leg meets the torso, at the side of the pelvis.
tifava | tier 3 · long tail | Bush / Shrub | A woody plant smaller than a tree (mosa), with many stems branching from near the ground.
tofra | tier 2 · extended | Aunt | A female biological relative who is the sister of one's parent.
topza | tier 3 · long tail | Chest / Torso | This identifies the primary front surface of a biological entity's body, located strictly between the neck and the stomach.
traxa | tier 3 · long tail | Kidney | One of a pair of organs in the abdomen that filter waste products from the blood and produce urine.
trynda | tier 3 · long tail | Ankle. | The joint connecting the foot to the leg.
ucka | tier 3 · long tail | Seedling / Sprout / Sapling | A young plant, especially one recently grown from a seed.
unyha | tier 3 · long tail | Moss | A soft, low, dense green plant that carpets damp surfaces.
upta | tier 3 · long tail | Eagle / Hawk | A large bird of prey with a curved beak and long, broad wings.
uvga | tier 3 · long tail | Toe | Any of the five terminal digits of the foot.
uwa | tier 3 · long tail | Onion / Garlic | A bulbous vegetable with a pungent smell and taste, used in cooking.
vefa | tier 3 · long tail | Lung | The primary organ of respiration in humans and many other animals, used for gas exchange.
vesma | tier 3 · long tail | Liver. | The internal organ that filters the blood and processes nutrients and toxins.
vira | tier 3 · long tail | Elephant | A very large herbivorous mammal characterized by a long trunk, tusks, and large ears.
voha | tier 2 · extended | Mouse / Rat | A small rodent characterized by a pointed snout, large ears, and a long, thin tail.
vyfla | tier 1 · core | Rice. | A small starchy grain, a global staple food, harvested from a cultivated grass. Follows the arteta/zoba (fruit/vegetable) pattern for raw plant food.
vyma | tier 3 · long tail | Frog / Toad | A tailless amphibian with a short, squat body, long hind legs for leaping, and webbed feet.
wasmana | tier 2 · extended | Grandmother | A female biological relative who is the mother of one's parent.
wasnupa | tier 2 · extended | Grandparent | A gender-neutral biological relative who is a parent of one's parent.
waspeba | tier 2 · extended | Grandfather | A male biological relative who is the father of one's parent.
wiza | tier 2 · extended | Wing | This word identifies a modified forelimb or specialized biological appendage that enables an organism to fly or glide through the air.
woma | tier 3 · long tail | Worm | This refers to a burrowing, limbless, soft-bodied invertebrate biological organism.
xonka | tier 3 · long tail | Chin. | The forward-projecting bony part of the lower jaw, below the mouth.
xopa | tier 3 · long tail | Sheep | This refers to a domesticated ruminant mammal characterized by a thick woolly coat, typically kept in flocks for its wool or meat.
xufa | tier 1 · core | Arm. | This refers to each of the two upper limbs of the human body from the shoulder to the hand.
xulaza | tier 3 · long tail | Cod | A large cold-water sea fish, widely caught as a staple food fish.
xynta | tier 3 · long tail | Turtle. | A reptile with a hard protective shell covering its body, living on land or in water.
xyswa | tier 3 · long tail | Duck. | A small water bird with a broad flat bill and webbed feet, kept domestically or found in the wild.
ybawa | tier 3 · long tail | Bark | The tough outer protective covering of the woody stems and roots of trees.
ycuba | tier 3 · long tail | Mosquito | A small, slender fly that feeds on blood and can transmit diseases.
ylxa | tier 1 · core | Mouth | This refers to the opening in the lower part of the human face through which food is taken in and speech is emitted.
